program_id,improper_payment_program_name,agency,fiscal_year,outlays,improper_payment_amount,start_date,end_date,insufficient_documentation_amount,slug
10.113,Agriculture Risk/Price Loss Coverage Program,USDA,2020,1091.9,51.51,2018-10-01,2019-09-30,0.0,usda-agriculture-risk-price-loss-coverage-program
10.113,Agriculture Risk/Price Loss Coverage Program,USDA,2021,2635.34,62.94,2019-10-01,2020-09-01,0.0,usda-agriculture-risk-price-loss-coverage-program
10.113,Agriculture Risk/Price Loss Coverage Program,USDA,2022,6290.84,378.78,2020-10-01,2021-09-01,0.0,usda-agriculture-risk-price-loss-coverage-program
10.113,Agriculture Risk/Price Loss Coverage Program,USDA,2023,2199.85,189.13,2021-10-01,2022-09-01,0.0,usda-agriculture-risk-price-loss-coverage-program
10.113,Agriculture Risk/Price Loss Coverage Program,USDA,2024,355.34,45.42,2022-10-01,2023-09-01,0.0,usda-agriculture-risk-price-loss-coverage-program
10.113,Agriculture Risk/Price Loss Coverage Program,USDA,2025,278.07,18.66,2023-10-01,2024-09-30,0.0,usda-agriculture-risk-price-loss-coverage-program
10.616,Agriculture Wool Apparel Manufacturers Trust Fund,USDA,2021,0,0,,,0.0,
10.616,Agriculture Wool Apparel Manufacturers Trust Fund,USDA,2022,0,0,,,0.0,
10.087,Biomass Crop Assistance Program,USDA,2021,0,0,,,0.0,
10.087,Biomass Crop Assistance Program,USDA,2022,0,0,,,0.0,
10.069,Conservation Reserve Program,USDA,2004,0,0,,,,
10.069,Conservation Reserve Program,USDA,2005,0,0,,,,
10.069,Conservation Reserve Program,USDA,2006,1815,0,,,,
10.069,Conservation Reserve Program,USDA,2007,1851,0,,,,
10.069,Conservation Reserve Program,USDA,2008,1888.07,0,,,,
10.069,Conservation Reserve Program,USDA,2009,1876,0,,,,
10.069,Conservation Reserve Program,USDA,2010,1814,0,,,,
10.069,Conservation Reserve Program,USDA,2011,1605,0,,,,
10.069,Conservation Reserve Program,USDA,2012,1686,0,,,,
10.069,Conservation Reserve Program,USDA,2013,1651,0,,,,
10.069,Conservation Reserve Program,USDA,2014,0,0,,,,
10.069,Conservation Reserve Program,USDA,2015,0,0,,,,
10.069,Conservation Reserve Program,USDA,2016,0,0,,,,
10.069,Conservation Reserve Program,USDA,2017,0,0,,,,
10.069,Conservation Reserve Program,USDA,2018,0,0,,,,
10.069,Conservation Reserve Program,USDA,2019,0,0,,,,
10.069,Conservation Reserve Program,USDA,2020,0,0,,,,
10.069,Conservation Reserve Program,USDA,2021,0,0,,,0.0,
10.069,Conservation Reserve Program,USDA,2022,0,0,,,0.0,
10.053,Dairy Indemnity Program,USDA,2021,0,0,,,0.0,
10.053,Dairy Indemnity Program,USDA,2022,0,0,,,0.0,
10.110,"Emergency Assistance for Livestock, Honeybees and Farm-Raised Fish Program",USDA,2021,0,0,,,0.0,
10.110,"Emergency Assistance for Livestock, Honeybees and Farm-Raised Fish Program",USDA,2022,0,0,,,0.0,
10.610,Export Guarantee Program,USDA,2021,0,0,,,0.0,
10.610,Export Guarantee Program,USDA,2022,0,0,,,0.0,
10.056,Farm Storage Facility Loans,USDA,2021,0,0,,,0.0,
10.056,Farm Storage Facility Loans,USDA,2022,0,0,,,0.0,
10.606,Food for Progress,USDA,2021,0,0,,,0.0,
10.606,Food for Progress,USDA,2022,0,0,,,0.0,
10.125,Commodity Credit Corporation (CCC) Hazardous Waste Activities,USDA,2021,0,0,,,0.0,
10.125,Commodity Credit Corporation (CCC) Hazardous Waste Activities,USDA,2022,0,0,,,0.0,
10.123,Market Facilitation Program,USDA,2021,47.66,7.4,2019-10-01,2020-09-01,0.0,
10.123,Market Facilitation Program,USDA,2022,0,0,,,0.0,
10.615,Pima Agriculture Cotton Trust Fund,USDA,2021,0,0,,,0.0,
10.615,Pima Agriculture Cotton Trust Fund,USDA,2022,0,0,,,0.0,
10.111,Tree Assistance Program,USDA,2021,0,0,,,0.0,
10.111,Tree Assistance Program,USDA,2022,0,0,,,0.0,
10.054,Emergency Conservation Program,USDA,2004,0,0,,,,usda-emergency-conservation-program
10.054,Emergency Conservation Program,USDA,2005,0,0,,,,usda-emergency-conservation-program
10.054,Emergency Conservation Program,USDA,2006,2365,0,,,,usda-emergency-conservation-program
10.054,Emergency Conservation Program,USDA,2007,368,0,,,,usda-emergency-conservation-program
10.054,Emergency Conservation Program,USDA,2008,153.66,0,,,,usda-emergency-conservation-program
10.054,Emergency Conservation Program,USDA,2009,2245,0,,,,usda-emergency-conservation-program
10.054,Emergency Conservation Program,USDA,2010,108,0,,,,usda-emergency-conservation-program
10.054,Emergency Conservation Program,USDA,2011,235,0,,,,usda-emergency-conservation-program
10.054,Emergency Conservation Program,USDA,2012,0,0,,,,usda-emergency-conservation-program
10.054,Emergency Conservation Program,USDA,2013,0,0,,,,usda-emergency-conservation-program
10.054,Emergency Conservation Program,USDA,2014,0.4,0,,,,usda-emergency-conservation-program
10.054,Emergency Conservation Program,USDA,2015,0.4,0,,,,usda-emergency-conservation-program
10.054,Emergency Conservation Program,USDA,2016,0.04,0,,,,usda-emergency-conservation-program
10.054,Emergency Conservation Program,USDA,2017,0,0,,,,usda-emergency-conservation-program
10.054,Emergency Conservation Program,USDA,2018,0,0,,,,usda-emergency-conservation-program
10.054,Emergency Conservation Program,USDA,2019,18.8,2.19,2018-03-01,2018-09-01,,usda-emergency-conservation-program
10.054,Emergency Conservation Program,USDA,2020,43.2,8.09,2018-10-01,2019-09-30,0.0,usda-emergency-conservation-program
10.054,Emergency Conservation Program,USDA,2021,128.77,17.39,2019-10-01,2020-09-01,0.0,usda-emergency-conservation-program
10.054,Emergency Conservation Program,USDA,2022,61.1,17.82,2020-10-01,2021-09-01,0.0,usda-emergency-conservation-program
10.054,Emergency Conservation Program,USDA,2023,85.06,34.37,2021-10-01,2022-09-01,0.0,usda-emergency-conservation-program
10.054,Emergency Conservation Program,USDA,2024,100.69,45.47,2022-10-01,2023-09-01,0.0,usda-emergency-conservation-program
10.054,Emergency Conservation Program,USDA,2025,132.83,73.72,2023-10-01,2024-09-30,0.0,usda-emergency-conservation-program
10.102,Farm Service Agency (FSA) Emergency Forest Restoration Program,USDA,2012,0,0,,,,
10.102,Farm Service Agency (FSA) Emergency Forest Restoration Program,USDA,2013,0,0,,,,
10.102,Farm Service Agency (FSA) Emergency Forest Restoration Program,USDA,2014,0,0,,,,
10.102,Farm Service Agency (FSA) Emergency Forest Restoration Program,USDA,2015,0.3,0,,,,
10.102,Farm Service Agency (FSA) Emergency Forest Restoration Program,USDA,2016,0.79,0,,,,
10.102,Farm Service Agency (FSA) Emergency Forest Restoration Program,USDA,2017,0,0,,,,
10.102,Farm Service Agency (FSA) Emergency Forest Restoration Program,USDA,2018,0,0,,,,
10.102,Farm Service Agency (FSA) Emergency Forest Restoration Program,USDA,2019,0,0,,,,
10.102,Farm Service Agency (FSA) Emergency Forest Restoration Program,USDA,2020,0,0,,,,
10.102,Farm Service Agency (FSA) Emergency Forest Restoration Program,USDA,2021,0,0,,,0.0,
10.102,Farm Service Agency (FSA) Emergency Forest Restoration Program,USDA,2022,0,0,,,0.0,
10.109,Commodity Credit Corporation (CCC) Livestock Forage Disaster Program,USDA,2012,0,0,,,,usda-commodity-credit-corporation-ccc-livestock-forage-disas-ee97674e
10.109,Commodity Credit Corporation (CCC) Livestock Forage Disaster Program,USDA,2013,0,0,,,,usda-commodity-credit-corporation-ccc-livestock-forage-disas-ee97674e
10.109,Commodity Credit Corporation (CCC) Livestock Forage Disaster Program,USDA,2014,0,0,,,,usda-commodity-credit-corporation-ccc-livestock-forage-disas-ee97674e
10.109,Commodity Credit Corporation (CCC) Livestock Forage Disaster Program,USDA,2015,3357,0,,,21.88,usda-commodity-credit-corporation-ccc-livestock-forage-disas-ee97674e
10.109,Commodity Credit Corporation (CCC) Livestock Forage Disaster Program,USDA,2016,2581.12,0,,,12.5,usda-commodity-credit-corporation-ccc-livestock-forage-disas-ee97674e
10.109,Commodity Credit Corporation (CCC) Livestock Forage Disaster Program,USDA,2017,457.31,0,,,4.38,usda-commodity-credit-corporation-ccc-livestock-forage-disas-ee97674e
10.109,Commodity Credit Corporation (CCC) Livestock Forage Disaster Program,USDA,2018,353.35,0,,,14.93,usda-commodity-credit-corporation-ccc-livestock-forage-disas-ee97674e
10.109,Commodity Credit Corporation (CCC) Livestock Forage Disaster Program,USDA,2019,490,34.68,2017-10-01,2018-09-01,52.86,usda-commodity-credit-corporation-ccc-livestock-forage-disas-ee97674e
10.109,Commodity Credit Corporation (CCC) Livestock Forage Disaster Program,USDA,2020,279.64,29.98,2018-10-01,2019-09-30,0.0,usda-commodity-credit-corporation-ccc-livestock-forage-disas-ee97674e
10.109,Commodity Credit Corporation (CCC) Livestock Forage Disaster Program,USDA,2021,158.97,12.72,2019-10-01,2020-09-01,0.0,usda-commodity-credit-corporation-ccc-livestock-forage-disas-ee97674e
10.109,Commodity Credit Corporation (CCC) Livestock Forage Disaster Program,USDA,2022,554.05,51.5,2020-10-01,2021-09-01,0.0,usda-commodity-credit-corporation-ccc-livestock-forage-disas-ee97674e
10.109,Commodity Credit Corporation (CCC) Livestock Forage Disaster Program,USDA,2023,1233.61,168.55,2021-10-01,2022-09-01,0.0,usda-commodity-credit-corporation-ccc-livestock-forage-disas-ee97674e
10.109,Commodity Credit Corporation (CCC) Livestock Forage Disaster Program,USDA,2024,1838.51,237.09,2022-10-01,2023-09-01,0.0,usda-commodity-credit-corporation-ccc-livestock-forage-disas-ee97674e
10.109,Commodity Credit Corporation (CCC) Livestock Forage Disaster Program,USDA,2025,1201.47,77.04,2023-10-01,2024-09-30,0.0,usda-commodity-credit-corporation-ccc-livestock-forage-disas-ee97674e
10.108,Livestock Indemnity Program-2014 Farm Bill,USDA,2012,0,0,,,,
10.108,Livestock Indemnity Program-2014 Farm Bill,USDA,2013,0,0,,,,
10.108,Livestock Indemnity Program-2014 Farm Bill,USDA,2014,0,0,,,,
10.108,Livestock Indemnity Program-2014 Farm Bill,USDA,2015,63,0,,,1.1,
10.108,Livestock Indemnity Program-2014 Farm Bill,USDA,2016,54.27,0,,,1.19,
10.108,Livestock Indemnity Program-2014 Farm Bill,USDA,2017,0,0,,,,
10.108,Livestock Indemnity Program-2014 Farm Bill,USDA,2018,0,0,,,,
10.108,Livestock Indemnity Program-2014 Farm Bill,USDA,2019,0,0,,,,
10.108,Livestock Indemnity Program-2014 Farm Bill,USDA,2020,0,0,,,,
10.108,Livestock Indemnity Program-2014 Farm Bill,USDA,2021,0,0,,,0.0,
10.108,Livestock Indemnity Program-2014 Farm Bill,USDA,2022,0,0,,,0.0,
10.051,Commodity Loans and Loan Deficiency Payments  ,USDA,2025,,,,,,
10.451,Noninsured Crop Disaster Assistance Program,USDA,2004,0,0,,,,usda-noninsured-crop-disaster-assistance-program
10.451,Noninsured Crop Disaster Assistance Program,USDA,2005,0,0,,,,usda-noninsured-crop-disaster-assistance-program
10.451,Noninsured Crop Disaster Assistance Program,USDA,2006,109,0,,,,usda-noninsured-crop-disaster-assistance-program
10.451,Noninsured Crop Disaster Assistance Program,USDA,2007,64,0,,,,usda-noninsured-crop-disaster-assistance-program
10.451,Noninsured Crop Disaster Assistance Program,USDA,2008,125.87,0,,,,usda-noninsured-crop-disaster-assistance-program
10.451,Noninsured Crop Disaster Assistance Program,USDA,2009,67.4,0,,,,usda-noninsured-crop-disaster-assistance-program
10.451,Noninsured Crop Disaster Assistance Program,USDA,2010,59,0,,,,usda-noninsured-crop-disaster-assistance-program
10.451,Noninsured Crop Disaster Assistance Program,USDA,2011,90,0,,,,usda-noninsured-crop-disaster-assistance-program
10.451,Noninsured Crop Disaster Assistance Program,USDA,2012,69,0,,,,usda-noninsured-crop-disaster-assistance-program
10.451,Noninsured Crop Disaster Assistance Program,USDA,2013,256,0,,,,usda-noninsured-crop-disaster-assistance-program
10.451,Noninsured Crop Disaster Assistance Program,USDA,2014,346,0,,,,usda-noninsured-crop-disaster-assistance-program
10.451,Noninsured Crop Disaster Assistance Program,USDA,2015,174,0,,,3.23,usda-noninsured-crop-disaster-assistance-program
10.451,Noninsured Crop Disaster Assistance Program,USDA,2016,128.85,0,,,0.72,usda-noninsured-crop-disaster-assistance-program
10.451,Noninsured Crop Disaster Assistance Program,USDA,2017,139.6,0,,,1.74,usda-noninsured-crop-disaster-assistance-program
10.451,Noninsured Crop Disaster Assistance Program,USDA,2018,162.98,0,,,9.96,usda-noninsured-crop-disaster-assistance-program
10.451,Noninsured Crop Disaster Assistance Program,USDA,2019,183.63,20.03,2017-10-02,2018-09-01,22.45,usda-noninsured-crop-disaster-assistance-program
10.451,Noninsured Crop Disaster Assistance Program,USDA,2020,155.1,10.83,2018-10-01,2019-09-30,9.87,usda-noninsured-crop-disaster-assistance-program
10.451,Noninsured Crop Disaster Assistance Program,USDA,2021,79.34,9.76,2019-10-01,2020-09-01,0.0,usda-noninsured-crop-disaster-assistance-program
10.451,Noninsured Crop Disaster Assistance Program,USDA,2022,177.85,16.84,2020-10-01,2021-09-01,0.0,usda-noninsured-crop-disaster-assistance-program
10.451,Noninsured Crop Disaster Assistance Program,USDA,2023,239.86,25.1,2021-10-01,2022-09-01,0.0,usda-noninsured-crop-disaster-assistance-program
10.451,Noninsured Crop Disaster Assistance Program,USDA,2024,314.86,36.55,2022-10-01,2023-09-01,0.0,usda-noninsured-crop-disaster-assistance-program
10.451,Noninsured Crop Disaster Assistance Program,USDA,2025,185.78,19.62,2023-10-01,2024-09-30,0.0,usda-noninsured-crop-disaster-assistance-program
10.098,Reimbursement Transportation Cost Payment Program,USDA,2021,0,0,,,0.0,
10.098,Reimbursement Transportation Cost Payment Program,USDA,2022,0,0,,,0.0,
10.144,Spot Market Hog Pandemic Program (SMHPP),USDA,2025,,,,,,
10.435,State Mediation Grants,USDA,2021,0,0,,,0.0,
10.435,State Mediation Grants,USDA,2022,0,0,,,0.0,
10.137,Pandemic Assistance for Timber Harvesters and Haulers (PATHH) Program,USDA,2022,0,0,,,0.0,
10.138,Pandemic Livestock Indemnity Program,USDA,2022,0,0,,,0.0,
10.133,Quality Loss Adjustment Program,USDA,2022,285.89,16.13,2020-10-01,2021-09-01,0.0,
10.120,Wildfires and Hurricanes Indemnity Program,USDA,2012,0,0,,,,
10.120,Wildfires and Hurricanes Indemnity Program,USDA,2013,0,0,,,,
10.120,Wildfires and Hurricanes Indemnity Program,USDA,2014,0,0,,,,
10.120,Wildfires and Hurricanes Indemnity Program,USDA,2015,0,0,,,,
10.120,Wildfires and Hurricanes Indemnity Program,USDA,2016,0,0,,,,
10.120,Wildfires and Hurricanes Indemnity Program,USDA,2017,0,0,,,,
10.120,Wildfires and Hurricanes Indemnity Program,USDA,2018,0,0,,,,
10.120,Wildfires and Hurricanes Indemnity Program,USDA,2019,0,0,,,,
10.120,Wildfires and Hurricanes Indemnity Program,USDA,2020,447.28,122.88,2018-10-01,2019-09-30,101.69,
10.120,Wildfires and Hurricanes Indemnity Program,USDA,2021,41.93,4.52,2019-10-01,2020-09-01,0.0,
10.120,Wildfires and Hurricanes Indemnity Program,USDA,2022,0,0,,,0.0,
10.129,Wildfires and Hurricanes Indemnity Program Plus,USDA,2021,994.93,67.22,2019-10-01,2020-09-01,0.0,
10.129,Wildfires and Hurricanes Indemnity Program Plus,USDA,2022,1983.38,111.67,2020-10-01,2021-09-01,0.0,
10.129,Wildfires and Hurricanes Indemnity Program Plus,USDA,2023,191.25,15.94,2021-10-01,2022-09-01,0.0,
10.565,Commodity Supplemental Food Program,USDA,2021,0,0,,,0.0,
10.565,Commodity Supplemental Food Program,USDA,2022,0,0,,,0.0,
10.572,WIC Farmers' Market Nutrition Program (FMNP),USDA,2021,0,0,,,0.0,
10.572,WIC Farmers' Market Nutrition Program (FMNP),USDA,2022,0,0,,,0.0,
10.567,Food Distribution Program on Indian Reservations,USDA,2021,0,0,,,0.0,
10.567,Food Distribution Program on Indian Reservations,USDA,2022,0,0,,,0.0,
10.566,Nutrition Assistance for Puerto Rico,USDA,2021,0,0,,,0.0,
10.566,Nutrition Assistance for Puerto Rico,USDA,2022,0,0,,,0.0,
10.542,Pandemic EBT Food Benefits,USDA,2022,30540,65.66,2020-10-01,2021-09-01,0.0,
10.553,School Breakfast Program,USDA,2004,0,0,,,,usda-school-breakfast-program
10.553,School Breakfast Program,USDA,2005,0,0,,,,usda-school-breakfast-program
10.553,School Breakfast Program,USDA,2006,0,0,,,,usda-school-breakfast-program
10.553,School Breakfast Program,USDA,2007,2086,0,,,,usda-school-breakfast-program
10.553,School Breakfast Program,USDA,2008,2150,0,,,,usda-school-breakfast-program
10.553,School Breakfast Program,USDA,2009,2273,0,,,,usda-school-breakfast-program
10.553,School Breakfast Program,USDA,2010,2534,0,,,,usda-school-breakfast-program
10.553,School Breakfast Program,USDA,2011,2824,0,,,,usda-school-breakfast-program
10.553,School Breakfast Program,USDA,2012,2987,0,,,,usda-school-breakfast-program
10.553,School Breakfast Program,USDA,2013,3290,0,,,,usda-school-breakfast-program
10.553,School Breakfast Program,USDA,2014,3605,0,,,,usda-school-breakfast-program
10.553,School Breakfast Program,USDA,2015,3812,0,,,,usda-school-breakfast-program
10.553,School Breakfast Program,USDA,2016,3959.6,0,,,,usda-school-breakfast-program
10.553,School Breakfast Program,USDA,2017,4212.55,0,,,,usda-school-breakfast-program
10.553,School Breakfast Program,USDA,2018,4251.89,0,,,,usda-school-breakfast-program
10.553,School Breakfast Program,USDA,2019,4395.23,461.42,2017-07-01,2018-06-01,0.0,usda-school-breakfast-program
10.553,School Breakfast Program,USDA,2020,4545.66,468.36,2018-07-01,2019-06-30,0.0,usda-school-breakfast-program
10.553,School Breakfast Program,USDA,2021,3000,252,2019-10-01,2020-09-01,0.0,usda-school-breakfast-program
10.553,School Breakfast Program,USDA,2022,2521,53.19,2017-07-01,2018-06-01,0.0,usda-school-breakfast-program
10.553,School Breakfast Program,USDA,2023,6501.61,194.4,2017-07-01,2018-06-01,0.0,usda-school-breakfast-program
10.553,School Breakfast Program,USDA,2024,5284.73,401.93,2017-07-01,2018-06-01,0.0,usda-school-breakfast-program
10.553,School Breakfast Program,USDA,2025,5914,428.21,2017-07-01,2018-06-30,0.0,usda-school-breakfast-program
10.576,Senior Farmers Market Nutrition Program,USDA,2021,0,0,,,0.0,
10.576,Senior Farmers Market Nutrition Program,USDA,2022,0,0,,,0.0,
10.559,Food and Nutrition Service (FNS) Summer Food Service Program (SFSP),USDA,2012,0,0,,,,usda-food-and-nutrition-service-fns-summer-food-service-prog-919c7233
10.559,Food and Nutrition Service (FNS) Summer Food Service Program (SFSP),USDA,2013,0,0,,,,usda-food-and-nutrition-service-fns-summer-food-service-prog-919c7233
10.559,Food and Nutrition Service (FNS) Summer Food Service Program (SFSP),USDA,2014,0,0,,,,usda-food-and-nutrition-service-fns-summer-food-service-prog-919c7233
10.559,Food and Nutrition Service (FNS) Summer Food Service Program (SFSP),USDA,2015,0,0,,,,usda-food-and-nutrition-service-fns-summer-food-service-prog-919c7233
10.559,Food and Nutrition Service (FNS) Summer Food Service Program (SFSP),USDA,2016,0,0,,,,usda-food-and-nutrition-service-fns-summer-food-service-prog-919c7233
10.559,Food and Nutrition Service (FNS) Summer Food Service Program (SFSP),USDA,2017,0,0,,,,usda-food-and-nutrition-service-fns-summer-food-service-prog-919c7233
10.559,Food and Nutrition Service (FNS) Summer Food Service Program (SFSP),USDA,2018,0,0,,,,usda-food-and-nutrition-service-fns-summer-food-service-prog-919c7233
10.559,Food and Nutrition Service (FNS) Summer Food Service Program (SFSP),USDA,2019,0,0,,,,usda-food-and-nutrition-service-fns-summer-food-service-prog-919c7233
10.559,Food and Nutrition Service (FNS) Summer Food Service Program (SFSP),USDA,2020,481.03,0,2018-10-01,2019-09-30,0.0,usda-food-and-nutrition-service-fns-summer-food-service-prog-919c7233
10.559,Food and Nutrition Service (FNS) Summer Food Service Program (SFSP),USDA,2021,4308.96,0,2022-01-01,2022-01-01,0.0,usda-food-and-nutrition-service-fns-summer-food-service-prog-919c7233
10.559,Food and Nutrition Service (FNS) Summer Food Service Program (SFSP),USDA,2022,0,0,,,0.0,usda-food-and-nutrition-service-fns-summer-food-service-prog-919c7233
10.559,Food and Nutrition Service (FNS) Summer Food Service Program (SFSP),USDA,2023,0,0,,,0.0,usda-food-and-nutrition-service-fns-summer-food-service-prog-919c7233
10.559,Food and Nutrition Service (FNS) Summer Food Service Program (SFSP),USDA,2024,0,0,,,0.0,usda-food-and-nutrition-service-fns-summer-food-service-prog-919c7233
10.559,Food and Nutrition Service (FNS) Summer Food Service Program (SFSP),USDA,2025,0,0,,,,usda-food-and-nutrition-service-fns-summer-food-service-prog-919c7233
10.569,Emergency Food Assistance Program (Food Commodities),USDA,2012,0,0,,,,
10.569,Emergency Food Assistance Program (Food Commodities),USDA,2013,0,0,,,,
10.569,Emergency Food Assistance Program (Food Commodities),USDA,2014,0,0,,,,
10.569,Emergency Food Assistance Program (Food Commodities),USDA,2015,0,0,,,,
10.569,Emergency Food Assistance Program (Food Commodities),USDA,2016,0,0,,,,
10.569,Emergency Food Assistance Program (Food Commodities),USDA,2017,0,0,,,,
10.569,Emergency Food Assistance Program (Food Commodities),USDA,2018,0,0,,,,
10.569,Emergency Food Assistance Program (Food Commodities),USDA,2019,0,0,,,,
10.569,Emergency Food Assistance Program (Food Commodities),USDA,2020,17.06,0,2018-10-01,2019-09-30,0.0,
10.569,Emergency Food Assistance Program (Food Commodities),USDA,2021,453.26,0,2019-10-01,2020-09-01,0.0,
10.569,Emergency Food Assistance Program (Food Commodities),USDA,2022,0,0,,,0.0,
10.475,Cooperative State Food Safety & Inspection,USDA,2022,0,0,,,0.0,
10.477,Cooperative State Food Safety & Inspection,USDA,2022,0,0,,,0.0,
10.479,Cooperative State Food Safety & Inspection,USDA,2022,0,0,,,0.0,
10.608,Food for Education,USDA,2022,0,0,,,0.0,
10.718,FS-04 Capital Improvement and Maintenance,USDA,2021,0,0,,,0.0,
10.718,FS-04 Capital Improvement and Maintenance,USDA,2022,0,0,,,0.0,
10.705,FS-04 Capital Improvement and Maintenance,USDA,2021,0,0,,,0.0,
10.705,FS-04 Capital Improvement and Maintenance,USDA,2022,0,0,,,0.0,
10.724,FS-04 Capital Improvement and Maintenance,USDA,2021,0,0,,,0.0,
10.724,FS-04 Capital Improvement and Maintenance,USDA,2022,0,0,,,0.0,
10.682,FS-04 Capital Improvement and Maintenance,USDA,2021,0,0,,,0.0,
10.682,FS-04 Capital Improvement and Maintenance,USDA,2022,0,0,,,0.0,
10.699,FS-04 Capital Improvement and Maintenance,USDA,2021,0,0,,,0.0,
10.699,FS-04 Capital Improvement and Maintenance,USDA,2022,0,0,,,0.0,
10.652,FS-06 Forest and Rangeland Research,USDA,2021,0,0,,,0.0,
10.652,FS-06 Forest and Rangeland Research,USDA,2022,0,0,,,0.0,
10.707,FS-06 Forest and Rangeland Research,USDA,2021,0,0,,,0.0,
10.707,FS-06 Forest and Rangeland Research,USDA,2022,0,0,,,0.0,
10.684,FS-06 Forest and Rangeland Research,USDA,2021,0,0,,,0.0,
10.684,FS-06 Forest and Rangeland Research,USDA,2022,0,0,,,0.0,
10.683,FS-06 Forest and Rangeland Research,USDA,2021,0,0,,,0.0,
10.683,FS-06 Forest and Rangeland Research,USDA,2022,0,0,,,0.0,
10.714,FS-06 Forest and Rangeland Research,USDA,2021,0,0,,,0.0,
10.714,FS-06 Forest and Rangeland Research,USDA,2022,0,0,,,0.0,
10.682,FS-06 Forest and Rangeland Research,USDA,2021,0,0,,,0.0,
10.682,FS-06 Forest and Rangeland Research,USDA,2022,0,0,,,0.0,
10.691,FS-09 Forest Service Trust Funds,USDA,2021,0,0,,,0.0,
10.691,FS-09 Forest Service Trust Funds,USDA,2022,0,0,,,0.0,
10.699,FS-10 Land Acquisition,USDA,2021,0,0,,,0.0,
10.699,FS-10 Land Acquisition,USDA,2022,0,0,,,0.0,
10.706,FS-08 Permanent Appropriations,USDA,2021,0,0,,,0.0,
10.706,FS-08 Permanent Appropriations,USDA,2022,0,0,,,0.0,
10.712,FS-08 Permanent Appropriations,USDA,2021,0,0,,,0.0,
10.712,FS-08 Permanent Appropriations,USDA,2022,0,0,,,0.0,
10.701,FS-07 Stewardship Contracting Product Sales,USDA,2021,0,0,,,0.0,
10.701,FS-07 Stewardship Contracting Product Sales,USDA,2022,0,0,,,0.0,
10.225,Community Food Projects,USDA,2021,0,0,,,0.0,
10.225,Community Food Projects,USDA,2022,0,0,,,0.0,
10.905,Plant Materials for Conservation,USDA,2021,0,0,,,0.0,
10.905,Plant Materials for Conservation,USDA,2022,0,0,,,0.0,
10.907,Snow Survey and Water Supply Forecasting,USDA,2021,0,0,,,0.0,
10.907,Snow Survey and Water Supply Forecasting,USDA,2022,0,0,,,0.0,
10.903,Soil Survey,USDA,2021,0,0,,,0.0,
10.903,Soil Survey,USDA,2022,0,0,,,0.0,
10.935,Urban Agriculture and Innovative Production Grants Program (UAIP),USDA,2025,,,,,,
10.996,Rural Development Policy Public Service and Leadership Development Program,USDA,2022,0,0,,,0.0,
10.767,Rural Business-Cooperative Service (RBCS) Relending Programs,USDA,2021,0,0,,,0.0,
10.767,Rural Business-Cooperative Service (RBCS) Relending Programs,USDA,2022,0,0,,,0.0,
10.870,Rural Business-Cooperative Service (RBCS) Relending Programs,USDA,2021,0,0,,,0.0,
10.870,Rural Business-Cooperative Service (RBCS) Relending Programs,USDA,2022,0,0,,,0.0,
10.859,Rural Housing Service (RHS) Community Facilities Community Program Grants,USDA,2025,,,,,,
10.766,Rural Housing Service (RHS) Community Facilities Community Program Grants,USDA,2025,,,,,,
10.766,Rural Housing Service (RHS) Community Facilities Direct Loans,USDA,2021,0,0,,,0.0,
10.766,Rural Housing Service (RHS) Community Facilities Direct Loans,USDA,2022,0,0,,,0.0,
10.766,Rural Housing Service (RHS) Community Facilities Guaranteed Loans,USDA,2021,0,0,,,0.0,
10.766,Rural Housing Service (RHS) Community Facilities Guaranteed Loans,USDA,2022,0,0,,,0.0,
10.417,Rural Housing Service (RHS) Housing Loans and Grants - Other,USDA,2021,0,0,,,0.0,
10.417,Rural Housing Service (RHS) Housing Loans and Grants - Other,USDA,2022,0,0,,,0.0,
10.438,Rural Housing Service (RHS) Multi-Family Housing Guaranteed Loans (Section 538 Loans),USDA,2021,0,0,,,0.0,
10.438,Rural Housing Service (RHS) Multi-Family Housing Guaranteed Loans (Section 538 Loans),USDA,2022,0,0,,,0.0,
10.427,Rural Housing Service (RHS) Multi-Family Housing Rental Assistance Program,USDA,2004,0,0,,,,
10.427,Rural Housing Service (RHS) Multi-Family Housing Rental Assistance Program,USDA,2005,846,0,,,,
10.427,Rural Housing Service (RHS) Multi-Family Housing Rental Assistance Program,USDA,2006,569,0,,,,
10.427,Rural Housing Service (RHS) Multi-Family Housing Rental Assistance Program,USDA,2007,855,0,,,,
10.427,Rural Housing Service (RHS) Multi-Family Housing Rental Assistance Program,USDA,2008,886.9,0,,,,
10.427,Rural Housing Service (RHS) Multi-Family Housing Rental Assistance Program,USDA,2009,887,0,,,,
10.427,Rural Housing Service (RHS) Multi-Family Housing Rental Assistance Program,USDA,2010,979,0,,,,
10.427,Rural Housing Service (RHS) Multi-Family Housing Rental Assistance Program,USDA,2011,1020,0,,,,
10.427,Rural Housing Service (RHS) Multi-Family Housing Rental Assistance Program,USDA,2012,1078,0,,,,
10.427,Rural Housing Service (RHS) Multi-Family Housing Rental Assistance Program,USDA,2013,1108,0,,,,
10.427,Rural Housing Service (RHS) Multi-Family Housing Rental Assistance Program,USDA,2014,1117,0,,,,
10.427,Rural Housing Service (RHS) Multi-Family Housing Rental Assistance Program,USDA,2015,1147,0,,,3.8,
